SUBJECT,CATALOG_NBR,DESCR,COMPLETED HEADCOUNT,TOTAL HEADCOUNT,A_COUNT,B_COUNT,C_COUNT,D_COUNT,S_COUNT,P_COUNT,N_COUNT,F_COUNT,W_COUNT,GPA,PASS_RATE,W_PERCENT,A_PERCENT,B_PERCENT,C_PERCENT,D_PERCENT,F_PERCENT
GEOG,3605,Perspectives on Planning,16,16,9,1,4,0,0,0,0,2,0,2.9375,0.875,0.0,0.5625,0.0625,0.25,0.0,0.125
GEOG,3973,Geography of the Twin Cities,24,26,9,10,3,0,0,0,0,2,2,3.0,0.8461538461538461,0.07692307692307693,0.375,0.4166666666666667,0.125,0.0,0.08333333333333333
GEOG,4001,Geographic Inquiry,26,27,10,14,2,0,0,0,0,0,1,3.3076923076923075,0.9629629629629629,0.037037037037037035,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.0,0.0
GEOG,5588,Advanced Geovisualization,10,11,6,4,0,0,0,0,0,0,1,3.6,0.9090909090909091,0.09090909090909091,0.6,0.4,0.0,0.0,0.0
GER,1001,Beginning German,77,80,38,23,6,1,8,0,0,1,3,3.391304347826087,0.9375,0.0375,0.5507246376811594,0.3333333333333333,0.08695652173913043,0.014492753623188406,0.014492753623188406
GER,1002,Beginning German,34,38,9,14,4,1,5,0,1,0,4,3.107142857142857,0.8421052631578947,0.10526315789473684,0.32142857142857145,0.5,0.14285714285714285,0.03571428571428571,0.0
GER,1003,Intermediate German,73,74,36,20,8,1,8,0,0,0,1,3.4,0.972972972972973,0.013513513513513514,0.5538461538461539,0.3076923076923077,0.12307692307692308,0.015384615384615385,0.0
GER,1004,Intermediate German,85,86,48,17,6,0,8,0,4,2,1,3.493150684931507,0.9186046511627907,0.011627906976744186,0.6575342465753424,0.2328767123287671,0.0821917808219178,0.0,0.0273972602739726
GER,1022,Beg German Review,41,41,19,17,2,1,2,0,0,0,0,3.3846153846153846,0.975609756097561,0.0,0.48717948717948717,0.4358974358974359,0.05128205128205128,0.02564102564102564,0.0
GER,3011W,Conversation & Comp,18,19,10,7,1,0,0,0,0,0,1,3.5,0.9473684210526315,0.05263157894736842,0.5555555555555556,0.3888888888888889,0.05555555555555555,0.0,0.0
GER,3014,German Media,9,10,8,1,0,0,0,0,0,0,1,3.888888888888889,0.9,0.1,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0
GER,3104W,Rdg & Anlys Ger Lit,23,23,18,4,1,0,0,0,0,0,0,3.739130434782609,1.0,0.0,0.782608695652174,0.17391304347826086,0.043478260869565216,0.0,0.0
GER,3520,Topics in Austrian Culture,12,12,11,1,0,0,0,0,0,0,0,3.9166666666666665,1.0,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0
GER,3604W,Intro Ger Cinema,24,26,19,2,0,0,3,0,0,0,2,3.9047619047619047,0.9230769230769231,0.07692307692307693,0.9047619047619048,0.09523809523809523,0.0,0.0,0.0
GER,3610,German Lit in Translation,20,22,18,2,0,0,0,0,0,0,2,3.9,0.9090909090909091,0.09090909090909091,0.9,0.1,0.0,0.0,0.0
GER,3641,German Folklore,59,61,29,19,0,0,6,0,0,5,2,3.2641509433962264,0.8852459016393442,0.03278688524590164,0.5471698113207547,0.3584905660377358,0.0,0.0,0.09433962264150944
GER,3701,Hist of German Lang,15,15,8,5,2,0,0,0,0,0,0,3.4,1.0,0.0,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.0
GER,5011,"Adv Comp, Conversation",11,11,10,0,0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
GIS,5571,ArcGIS I,23,23,19,4,0,0,0,0,0,0,0,3.8260869565217392,1.0,0.0,0.8260869565217391,0.17391304347826086,0.0,0.0,0.0
GLOS,1015W,Globalization,51,52,25,23,3,0,0,0,0,0,1,3.4313725490196076,0.9807692307692307,0.019230769230769232,0.49019607843137253,0.45098039215686275,0.058823529411764705,0.0,0.0
GLOS,3105,Ways of Knowing Global Studies,26,26,24,1,0,0,0,0,0,1,0,3.8076923076923075,0.9615384615384616,0.0,0.9230769230769231,0.038461538461538464,0.0,0.0,0.038461538461538464
GLOS,3144,Knowledge and Power,132,135,61,63,4,0,0,0,0,4,3,3.340909090909091,0.9481481481481482,0.022222222222222223,0.4621212121212121,0.4772727272727273,0.030303030303030304,0.0,0.030303030303030304
GLOS,3231,Geography of the World Economy,23,24,6,8,6,0,2,0,0,1,1,2.857142857142857,0.9166666666666666,0.041666666666666664,0.2857142857142857,0.38095238095238093,0.2857142857142857,0.0,0.047619047619047616
GLOS,3303,Envt Development in 3rd World,14,14,8,3,0,0,0,0,0,3,0,2.9285714285714284,0.7857142857142857,0.0,0.5714285714285714,0.21428571428571427,0.0,0.0,0.21428571428571427
GLOS,3401W,International Human Rights Law,28,29,10,14,3,0,0,0,0,1,1,3.142857142857143,0.9310344827586207,0.034482758620689655,0.35714285714285715,0.5,0.10714285714285714,0.0,0.03571428571428571
GLOS,3602,Other Worlds,22,22,17,3,0,0,0,0,0,2,0,3.5,0.9090909090909091,0.0,0.7727272727272727,0.13636363636363635,0.0,0.0,0.09090909090909091
GLOS,3613W,The Politics of Eating,20,21,16,3,1,0,0,0,0,0,1,3.75,0.9523809523809523,0.047619047619047616,0.8,0.15,0.05,0.0,0.0
GLOS,3701W,World Population,12,12,5,6,0,0,0,0,0,1,0,3.1666666666666665,0.9166666666666666,0.0,0.4166666666666667,0.5,0.0,0.0,0.08333333333333333
GLOS,3900,Topics: Global Studies,14,14,13,0,0,0,0,0,0,1,0,3.7142857142857144,0.9285714285714286,0.0,0.9285714285714286,0.0,0.0,0.0,0.07142857142857142
GLOS,3981W,Major Project,10,10,9,0,0,0,0,0,0,1,0,3.6,0.9,0.0,0.9,0.0,0.0,0.0,0.1
GLOS,4221,Globalize This!,11,14,9,2,0,0,0,0,0,0,3,3.8181818181818183,0.7857142857142857,0.21428571428571427,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0
GRAD,5102,Prep Univ Tchg NN Eng Spkrs,36,38,0,0,0,0,36,0,0,0,2,,0.9473684210526315,0.05263157894736842,,,,,
GRAD,8101,Teaching in Higher Education,70,70,58,3,0,0,9,0,0,0,0,3.9508196721311477,1.0,0.0,0.9508196721311475,0.04918032786885246,0.0,0.0,0.0
GRAD,8200,Teaching/Learning in Higher Ed,15,15,14,1,0,0,0,0,0,0,0,3.933333333333333,1.0,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0
GSD,3511W,German & Europ Culture to 1700,25,26,16,7,0,1,1,0,0,0,1,3.5833333333333335,0.9230769230769231,0.038461538461538464,0.6666666666666666,0.2916666666666667,0.0,0.041666666666666664,0.0
GWSS,1006,"Skin, Sex, and Genes",89,92,50,24,8,4,1,0,0,2,3,3.3181818181818183,0.9021739130434783,0.03260869565217391,0.5681818181818182,0.2727272727272727,0.09090909090909091,0.045454545454545456,0.022727272727272728
GWSS,3002W,"Gender, Race, & Class in U.S.",29,29,27,2,0,0,0,0,0,0,0,3.9310344827586206,1.0,0.0,0.9310344827586207,0.06896551724137931,0.0,0.0,0.0
GWSS,3102V,Hon Feminist Thought & Theory,14,15,11,3,0,0,0,0,0,0,1,3.7857142857142856,0.9333333333333333,0.06666666666666667,0.7857142857142857,0.21428571428571427,0.0,0.0,0.0
GWSS,3102W,Feminist Thought and Theory,66,70,20,27,15,1,0,0,0,3,4,2.909090909090909,0.8857142857142857,0.05714285714285714,0.30303030303030304,0.4090909090909091,0.22727272727272727,0.015151515151515152,0.045454545454545456
GWSS,3306,Pop Culture Women,63,66,46,6,0,1,8,0,0,2,3,3.690909090909091,0.9090909090909091,0.045454545454545456,0.8363636363636363,0.10909090909090909,0.0,0.01818181818181818,0.03636363636363636
GWSS,4103,Transnational Feminist Theorie,12,12,8,4,0,0,0,0,0,0,0,3.6666666666666665,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
HEBR,1001,Beginning Hebrew I,17,17,10,3,2,0,1,0,0,1,0,3.3125,0.9411764705882353,0.0,0.625,0.1875,0.125,0.0,0.0625
HINF,5430,Fndn Health Informatics I,88,89,73,9,6,0,0,0,0,0,1,3.7613636363636362,0.9887640449438202,0.011235955056179775,0.8295454545454546,0.10227272727272728,0.06818181818181818,0.0,0.0
HINF,5502,Python Prog Esntls Health Sci,26,28,0,0,0,0,26,0,0,0,2,,0.9285714285714286,0.07142857142857142,,,,,
HIST,1011W,Civilization & the Environment,388,404,224,92,14,8,34,0,6,10,16,3.471264367816092,0.900990099009901,0.039603960396039604,0.6436781609195402,0.26436781609195403,0.040229885057471264,0.022988505747126436,0.028735632183908046
HIST,1015W,Globalization,30,30,12,18,0,0,0,0,0,0,0,3.4,1.0,0.0,0.4,0.6,0.0,0.0,0.0
HIST,1032W,"Europe and the World, II",84,85,40,35,4,1,3,0,0,1,1,3.382716049382716,0.9647058823529412,0.011764705882352941,0.49382716049382713,0.43209876543209874,0.04938271604938271,0.012345679012345678,0.012345679012345678
HIST,1301W,American Hist to 1865,167,172,77,59,2,0,24,0,0,5,5,3.4195804195804196,0.9418604651162791,0.029069767441860465,0.5384615384615384,0.4125874125874126,0.013986013986013986,0.0,0.03496503496503497
HIST,1411W,Family History,126,130,84,36,2,0,4,0,0,0,4,3.6721311475409837,0.9692307692307692,0.03076923076923077,0.6885245901639344,0.29508196721311475,0.01639344262295082,0.0,0.0
HIST,1435,Comparative Global History,34,36,15,14,4,0,0,0,0,1,2,3.235294117647059,0.9166666666666666,0.05555555555555555,0.4411764705882353,0.4117647058823529,0.11764705882352941,0.0,0.029411764705882353
HIST,1915,Black Death: Plague in History,17,18,12,4,0,0,0,0,0,1,1,3.5294117647058822,0.8888888888888888,0.05555555555555555,0.7058823529411765,0.23529411764705882,0.0,0.0,0.058823529411764705
HIST,1917,Inequality & American Dream,17,19,6,11,0,0,0,0,0,0,2,3.3529411764705883,0.8947368421052632,0.10526315789473684,0.35294117647058826,0.6470588235294118,0.0,0.0,0.0
HIST,3020,Hands-On History,57,60,33,23,0,0,0,0,0,1,3,3.526315789473684,0.9333333333333333,0.05,0.5789473684210527,0.40350877192982454,0.0,0.0,0.017543859649122806
HIST,3022,The 1960s: A Decade of Change,14,16,5,8,0,0,0,0,0,1,2,3.142857142857143,0.8125,0.125,0.35714285714285715,0.5714285714285714,0.0,0.0,0.07142857142857142
HIST,3051,Ancient Civ: Near East & Egypt,19,23,3,9,4,1,0,0,0,2,4,2.526315789473684,0.6956521739130435,0.17391304347826086,0.15789473684210525,0.47368421052631576,0.21052631578947367,0.05263157894736842,0.10526315789473684
HIST,3061,Spectacles in Antiquity,22,23,5,15,2,0,0,0,0,0,1,3.1363636363636362,0.9565217391304348,0.043478260869565216,0.22727272727272727,0.6818181818181818,0.09090909090909091,0.0,0.0
HIST,3067W,Arch. of Prehistoric Europe,33,37,8,14,3,1,3,0,0,4,4,2.7,0.7567567567567568,0.10810810810810811,0.26666666666666666,0.4666666666666667,0.1,0.03333333333333333,0.13333333333333333
HIST,3101,Intro to Med Hist,36,42,6,20,9,1,0,0,0,0,6,2.861111111111111,0.8333333333333334,0.14285714285714285,0.16666666666666666,0.5555555555555556,0.25,0.027777777777777776,0.0
HIST,3211,History of Sexuality in Europe,38,38,18,14,3,0,0,0,0,3,0,3.1578947368421053,0.9210526315789473,0.0,0.47368421052631576,0.3684210526315789,0.07894736842105263,0.0,0.07894736842105263
HIST,3244,Eastern Europe,44,45,21,17,2,0,2,0,0,2,1,3.3095238095238093,0.9333333333333333,0.022222222222222223,0.5,0.40476190476190477,0.047619047619047616,0.0,0.047619047619047616
HIST,3245,"Epidemics, Empire, & Envirnmnt",69,69,57,12,0,0,0,0,0,0,0,3.8260869565217392,1.0,0.0,0.8260869565217391,0.17391304347826086,0.0,0.0,0.0
HIST,3264,Imperial Russia,17,17,5,10,2,0,0,0,0,0,0,3.176470588235294,1.0,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.0,0.0
HIST,3401W,Early Latin America to 1825,23,24,6,13,4,0,0,0,0,0,1,3.0869565217391304,0.9583333333333334,0.041666666666666664,0.2608695652173913,0.5652173913043478,0.17391304347826086,0.0,0.0
HIST,3411W,Family History,38,38,28,6,0,0,4,0,0,0,0,3.823529411764706,1.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0
HIST,3412,Soccer: Around the World,117,118,84,23,1,0,9,0,0,0,1,3.7685185185185186,0.9915254237288136,0.00847457627118644,0.7777777777777778,0.21296296296296297,0.009259259259259259,0.0,0.0
HIST,3413,War in History,37,40,16,10,6,0,1,0,0,4,3,2.9444444444444446,0.825,0.075,0.4444444444444444,0.2777777777777778,0.16666666666666666,0.0,0.1111111111111111
HIST,3423,Central American Revolutions,23,23,12,7,1,0,1,0,0,2,0,3.227272727272727,0.9130434782608695,0.0,0.5454545454545454,0.3181818181818182,0.045454545454545456,0.0,0.09090909090909091
HIST,3432,Modern Africa,29,30,14,12,3,0,0,0,0,0,1,3.3793103448275863,0.9666666666666667,0.03333333333333333,0.4827586206896552,0.41379310344827586,0.10344827586206896,0.0,0.0
HIST,3461,Intro to E. Asia I,34,34,22,6,0,0,2,0,1,3,0,3.4193548387096775,0.8823529411764706,0.0,0.7096774193548387,0.1935483870967742,0.0,0.0,0.0967741935483871
HIST,3468,Soc Change in China,17,19,7,9,1,0,0,0,0,0,2,3.3529411764705883,0.8947368421052632,0.10526315789473684,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.0,0.0
HIST,3504,The Cultures of the Silk Road,17,19,6,9,1,0,0,0,0,1,2,3.1176470588235294,0.8421052631578947,0.10526315789473684,0.35294117647058826,0.5294117647058824,0.058823529411764705,0.0,0.058823529411764705
HIST,3505,Modern Middle East,37,38,17,17,3,0,0,0,0,0,1,3.3783783783783785,0.9736842105263158,0.02631578947368421,0.4594594594594595,0.4594594594594595,0.08108108108108109,0.0,0.0
HIST,3512,Hist of Mod Israel/Palestine,19,20,6,11,1,0,1,0,0,0,1,3.2777777777777777,0.95,0.05,0.3333333333333333,0.6111111111111112,0.05555555555555555,0.0,0.0
HIST,3606,"Christians, Muslims, and Jews",40,43,23,11,3,0,3,0,0,0,3,3.5405405405405403,0.9302325581395349,0.06976744186046512,0.6216216216216216,0.2972972972972973,0.08108108108108109,0.0,0.0
HIST,3613,History of the Crusades,27,28,15,12,0,0,0,0,0,0,1,3.5555555555555554,0.9642857142857143,0.03571428571428571,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
HIST,3637,Modern Russia,15,16,3,5,7,0,0,0,0,0,1,2.7333333333333334,0.9375,0.0625,0.2,0.3333333333333333,0.4666666666666667,0.0,0.0
HIST,3652,Early Modern Britain,31,32,19,11,0,0,0,0,0,1,1,3.5161290322580645,0.9375,0.03125,0.6129032258064516,0.3548387096774194,0.0,0.0,0.03225806451612903
HIST,3811,Jacksonian America,32,33,25,6,0,0,1,0,0,0,1,3.806451612903226,0.9696969696969697,0.030303030303030304,0.8064516129032258,0.1935483870967742,0.0,0.0,0.0
HIST,3822,Making America Modern,24,30,17,5,1,0,0,0,0,1,6,3.5416666666666665,0.7666666666666667,0.2,0.7083333333333334,0.20833333333333334,0.041666666666666664,0.0,0.041666666666666664
HIST,3872,Indians since 1830,20,24,7,7,5,0,1,0,0,0,4,3.1052631578947367,0.8333333333333334,0.16666666666666666,0.3684210526315789,0.3684210526315789,0.2631578947368421,0.0,0.0
HIST,4010W,Research Seminar,30,32,18,11,1,0,0,0,0,0,2,3.566666666666667,0.9375,0.0625,0.6,0.36666666666666664,0.03333333333333333,0.0,0.0
HMED,3001W," Health, Disease, and Healing",41,42,7,30,2,0,1,0,0,1,1,3.05,0.9523809523809523,0.023809523809523808,0.175,0.75,0.05,0.0,0.025
HMED,3075,Technology & Med in Mod Amer,66,71,28,25,7,0,3,0,0,3,5,3.1904761904761907,0.8873239436619719,0.07042253521126761,0.4444444444444444,0.3968253968253968,0.1111111111111111,0.0,0.047619047619047616
HMED,4965W,Sr Research in Medical History,19,19,10,8,1,0,0,0,0,0,0,3.473684210526316,1.0,0.0,0.5263157894736842,0.42105263157894735,0.05263157894736842,0.0,0.0
HMNG,1011,Beginning Hmong I,32,33,18,6,5,1,1,0,0,1,1,3.2580645161290325,0.9090909090909091,0.030303030303030304,0.5806451612903226,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.03225806451612903
HMNG,1015,Accelerated Beginning Hmong,22,22,15,6,0,0,1,0,0,0,0,3.7142857142857144,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0
HMNG,3021,Intermediate Hmong I,10,10,6,2,1,0,1,0,0,0,0,3.5555555555555554,1.0,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0
HNDI,1011,Beginning Hindi I,18,19,18,0,0,0,0,0,0,0,1,4.0,0.9473684210526315,0.05263157894736842,1.0,0.0,0.0,0.0,0.0
HORT,1001,Plant Propagation,95,99,22,33,23,3,8,0,1,5,4,2.744186046511628,0.8686868686868687,0.04040404040404041,0.2558139534883721,0.38372093023255816,0.26744186046511625,0.03488372093023256,0.05813953488372093
HORT,1013,Floral Design,35,35,9,10,2,1,7,0,0,6,0,2.5357142857142856,0.8,0.0,0.32142857142857145,0.35714285714285715,0.07142857142857142,0.03571428571428571,0.21428571428571427
HORT,1015,Woody & Herb Plts,100,106,42,24,22,6,0,0,0,6,6,2.9,0.8301886792452831,0.05660377358490566,0.42,0.24,0.22,0.06,0.06
HORT,1031,Vines and Wines Intro,73,76,23,11,0,0,37,0,2,0,3,3.676470588235294,0.9342105263157895,0.039473684210526314,0.6764705882352942,0.3235294117647059,0.0,0.0,0.0
HORT,1061,The Sustainable Lawn,16,20,2,6,2,1,2,0,0,3,4,2.2142857142857144,0.6,0.2,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.21428571428571427
HORT,1901,The Ten Plants that Changed MN,23,24,10,10,2,0,0,0,0,1,1,3.217391304347826,0.9166666666666666,0.041666666666666664,0.43478260869565216,0.43478260869565216,0.08695652173913043,0.0,0.043478260869565216
HORT,2100,Agricultural Biochemistry,47,47,19,15,9,1,0,0,0,3,0,2.978723404255319,0.9148936170212766,0.0,0.40425531914893614,0.3191489361702128,0.19148936170212766,0.02127659574468085,0.06382978723404255
HORT,3480,Topics in Sust Horticulture,16,16,7,4,3,1,1,0,0,0,0,3.1333333333333333,0.9375,0.0,0.4666666666666667,0.26666666666666666,0.2,0.06666666666666667,0.0
HORT,4061W,Turfgrass Management,11,11,4,4,1,1,0,0,0,1,0,2.8181818181818183,0.8181818181818182,0.0,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091
HORT,4096W,Prof Exp Program: Internship,15,15,9,4,2,0,0,0,0,0,0,3.466666666666667,1.0,0.0,0.6,0.26666666666666666,0.13333333333333333,0.0,0.0
HORT,4461,Horticultural Marketing,13,13,12,1,0,0,0,0,0,0,0,3.923076923076923,1.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0
HP,3021,Patient Care Techniques,75,78,69,6,0,0,0,0,0,0,3,3.92,0.9615384615384616,0.038461538461538464,0.92,0.08,0.0,0.0,0.0
HRIR,3021,Human Resource Mgmt & Ind Rel,383,384,180,172,28,0,0,0,0,3,1,3.373368146214099,0.9895833333333334,0.0026041666666666665,0.4699738903394256,0.4490861618798956,0.0731070496083551,0.0,0.007832898172323759
HRIR,5252,Emp and Labor Law for HRIR,31,32,12,16,3,0,0,0,0,0,1,3.2903225806451615,0.96875,0.03125,0.3870967741935484,0.5161290322580645,0.0967741935483871,0.0,0.0
HRIR,5442,Employee Performance Mgmt,36,37,25,10,1,0,0,0,0,0,1,3.6666666666666665,0.972972972972973,0.02702702702702703,0.6944444444444444,0.2777777777777778,0.027777777777777776,0.0,0.0
HRIR,5443,Principles of Coaching,34,35,32,1,1,0,0,0,0,0,1,3.911764705882353,0.9714285714285714,0.02857142857142857,0.9411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0
HRIR,5655,Public Policies on Work-Pay,10,11,7,3,0,0,0,0,0,0,1,3.7,0.9090909090909091,0.09090909090909091,0.7,0.3,0.0,0.0,0.0
HRIR,6001,Business Principles for HRIR,58,59,44,14,0,0,0,0,0,0,1,3.7586206896551726,0.9830508474576272,0.01694915254237288,0.7586206896551724,0.2413793103448276,0.0,0.0,0.0
HRIR,6111,Using Data and Metrics in HRIR,61,62,47,13,1,0,0,0,0,0,1,3.7540983606557377,0.9838709677419355,0.016129032258064516,0.7704918032786885,0.21311475409836064,0.01639344262295082,0.0,0.0
HRIR,6301,"Staffing, Training, & Dev",62,63,24,35,3,0,0,0,0,0,1,3.338709677419355,0.9841269841269841,0.015873015873015872,0.3870967741935484,0.5645161290322581,0.04838709677419355,0.0,0.0
HRIR,6302,Staffing Selection,39,39,27,12,0,0,0,0,0,0,0,3.6923076923076925,1.0,0.0,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0
HRIR,6303,Employee Training,26,27,19,7,0,0,0,0,0,0,1,3.730769230769231,0.9629629629629629,0.037037037037037035,0.7307692307692307,0.2692307692307692,0.0,0.0,0.0
HRIR,6465,Leadership Development,73,73,59,14,0,0,0,0,0,0,0,3.808219178082192,1.0,0.0,0.8082191780821918,0.1917808219178082,0.0,0.0,0.0
HRIR,6484,Management of Groups,18,18,16,1,1,0,0,0,0,0,0,3.8333333333333335,1.0,0.0,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.0,0.0
HRIR,6503,Employer-Sponsored Benefits,29,29,22,7,0,0,0,0,0,0,0,3.7586206896551726,1.0,0.0,0.7586206896551724,0.2413793103448276,0.0,0.0,0.0
HRIR,6801,"Strategy, Execution and Ethics",32,32,27,5,0,0,0,0,0,0,0,3.84375,1.0,0.0,0.84375,0.15625,0.0,0.0,0.0
HSCI,1555,UMN Cabinet of Curiosities,17,17,9,7,1,0,0,0,0,0,0,3.4705882352941178,1.0,0.0,0.5294117647058824,0.4117647058823529,0.058823529411764705,0.0,0.0
HSCI,1714,Stone to Steam Engines,96,101,39,30,4,1,16,0,1,5,5,3.2278481012658227,0.8811881188118812,0.04950495049504951,0.4936708860759494,0.379746835443038,0.05063291139240506,0.012658227848101266,0.06329113924050633
HSCI,1715,Mdrn Tech: Waterwheels to Web,108,115,34,53,12,1,7,0,0,1,7,3.1683168316831685,0.9217391304347826,0.06086956521739131,0.33663366336633666,0.5247524752475248,0.1188118811881188,0.009900990099009901,0.009900990099009901
HSCI,1814,Hist Sci to Newton,63,64,21,30,3,1,6,0,0,2,1,3.175438596491228,0.9375,0.015625,0.3684210526315789,0.5263157894736842,0.05263157894736842,0.017543859649122806,0.03508771929824561
HSCI,1955,Einstein's Universe,20,22,19,1,0,0,0,0,0,0,2,3.95,0.9090909090909091,0.09090909090909091,0.95,0.05,0.0,0.0,0.0
HSCI,3211,History of Biology,20,21,11,8,0,0,1,0,0,0,1,3.5789473684210527,0.9523809523809523,0.047619047619047616,0.5789473684210527,0.42105263157894735,0.0,0.0,0.0
HSCI,3244,Nature's History,73,74,40,24,4,0,1,0,0,4,1,3.3333333333333335,0.9324324324324325,0.013513513513513514,0.5555555555555556,0.3333333333333333,0.05555555555555555,0.0,0.05555555555555555
HSCI,3401,Ethics in Science/Technology,56,56,37,12,2,0,4,0,0,1,0,3.6153846153846154,0.9821428571428571,0.0,0.7115384615384616,0.23076923076923078,0.038461538461538464,0.0,0.019230769230769232
HSCI,3715,Mdrn Tech: Waterwheels to Web,11,12,3,6,1,0,0,0,0,1,1,2.909090909090909,0.8333333333333334,0.08333333333333333,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.09090909090909091
HSCI,4321,Hist of Computing,18,18,9,9,0,0,0,0,0,0,0,3.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0
HSEM,2043H,"Corporate Advocacy, Engagement",16,16,15,1,0,0,0,0,0,0,0,3.9375,1.0,0.0,0.9375,0.0625,0.0,0.0,0.0
HSEM,2624H,Survey: Human Predicament,21,22,21,0,0,0,0,0,0,0,1,4.0,0.9545454545454546,0.045454545454545456,1.0,0.0,0.0,0.0,0.0
HSEM,2719V,Incarceration and Health,21,22,17,2,2,0,0,0,0,0,1,3.7142857142857144,0.9545454545454546,0.045454545454545456,0.8095238095238095,0.09523809523809523,0.09523809523809523,0.0,0.0
HSEM,2722H,Human Disease & Environment,11,11,10,1,0,0,0,0,0,0,0,3.909090909090909,1.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
HSEM,2801H,Think Like a Lawyer,25,25,24,0,1,0,0,0,0,0,0,3.92,1.0,0.0,0.96,0.0,0.04,0.0,0.0
HSEM,3075H,Humans & Rights-Historical,15,15,14,1,0,0,0,0,0,0,0,3.933333333333333,1.0,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0
HSEM,3076V,Children and Cinema,14,14,12,2,0,0,0,0,0,0,0,3.857142857142857,1.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0
HSEM,3511H,Applied Democracy,17,17,15,2,0,0,0,0,0,0,0,3.8823529411764706,1.0,0.0,0.8823529411764706,0.11764705882352941,0.0,0.0,0.0
HSEM,3715H,Medical Ethics in Research,18,18,13,5,0,0,0,0,0,0,0,3.7222222222222223,1.0,0.0,0.7222222222222222,0.2777777777777778,0.0,0.0,0.0
HSEM,3953H,History and Science of Eating,28,28,24,2,2,0,0,0,0,0,0,3.7857142857142856,1.0,0.0,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.0
HSG,3462,Housing & Community Dev.,12,13,12,0,0,0,0,0,0,0,1,4.0,0.9230769230769231,0.07692307692307693,1.0,0.0,0.0,0.0,0.0
HSM,3051,Career Skills in Health Srvcs,57,59,47,5,3,0,0,0,0,2,2,3.6666666666666665,0.9322033898305084,0.03389830508474576,0.8245614035087719,0.08771929824561403,0.05263157894736842,0.0,0.03508771929824561
HSM,3521,Health Care Delivery Systems,170,171,135,24,8,3,0,0,0,0,1,3.711764705882353,0.9766081871345029,0.005847953216374269,0.7941176470588235,0.1411764705882353,0.047058823529411764,0.01764705882352941,0.0
HSM,4301,HC Quality Patient Safety,49,49,42,4,0,1,0,0,0,2,0,3.693877551020408,0.9387755102040817,0.0,0.8571428571428571,0.08163265306122448,0.0,0.02040816326530612,0.04081632653061224
HSM,4531,HR in Health Care Settings,120,128,82,24,8,2,0,0,0,4,8,3.4833333333333334,0.890625,0.0625,0.6833333333333333,0.2,0.06666666666666667,0.016666666666666666,0.03333333333333333
HSM,4541,Health Care Finance,74,80,34,28,12,0,0,0,0,0,6,3.2972972972972974,0.925,0.075,0.4594594594594595,0.3783783783783784,0.16216216216216217,0.0,0.0
HSM,4561W,Health Care Admin & Mgmt,59,61,43,11,2,1,0,0,0,2,2,3.559322033898305,0.9180327868852459,0.03278688524590164,0.7288135593220338,0.1864406779661017,0.03389830508474576,0.01694915254237288,0.03389830508474576
HSM,4591,Health Care Law and Ethics,32,33,27,2,2,1,0,0,0,0,1,3.71875,0.9393939393939394,0.030303030303030304,0.84375,0.0625,0.0625,0.03125,0.0
HSM,4861,HSM Capstone,58,58,54,4,0,0,0,0,0,0,0,3.9310344827586206,1.0,0.0,0.9310344827586207,0.06896551724137931,0.0,0.0,0.0
HSPH,8006,Digital Methods/HerStu&PubHist,10,11,10,0,0,0,0,0,0,0,1,4.0,0.9090909090909091,0.09090909090909091,1.0,0.0,0.0,0.0,0.0
IBH,6011,Found. Differential Diagnosis,13,13,12,1,0,0,0,0,0,0,0,3.923076923076923,1.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0
