,SUBJECT,CATALOG_NBR,DESCR,COMPLETED HEADCOUNT,TOTAL HEADCOUNT,A_COUNT,B_COUNT,C_COUNT,D_COUNT,S_COUNT,P_COUNT,N_COUNT,F_COUNT,W_COUNT
1276,HP,3021,Patient Care Techniques,75,78,69,6,0,0,0,0,0,0,3
1277,HRIR,3021,Human Resource Mgmt & Ind Rel,383,384,180,172,28,0,0,0,0,3,1
1278,HRIR,5252,Emp and Labor Law for HRIR,31,32,12,16,3,0,0,0,0,0,1
1279,HRIR,5442,Employee Performance Mgmt,36,37,25,10,1,0,0,0,0,0,1
1280,HRIR,5443,Principles of Coaching,34,35,32,1,1,0,0,0,0,0,1
1281,HRIR,5655,Public Policies on Work-Pay,10,11,7,3,0,0,0,0,0,0,1
1282,HRIR,6001,Business Principles for HRIR,58,59,44,14,0,0,0,0,0,0,1
1283,HRIR,6111,Using Data and Metrics in HRIR,61,62,47,13,1,0,0,0,0,0,1
1284,HRIR,6301,"Staffing, Training, & Dev",62,63,24,35,3,0,0,0,0,0,1
1285,HRIR,6302,Staffing Selection,39,39,27,12,0,0,0,0,0,0,0
1286,HRIR,6303,Employee Training,26,27,19,7,0,0,0,0,0,0,1
1287,HRIR,6465,Leadership Development,73,73,59,14,0,0,0,0,0,0,0
1288,HRIR,6484,Management of Groups,18,18,16,1,1,0,0,0,0,0,0
1289,HRIR,6503,Employer-Sponsored Benefits,29,29,22,7,0,0,0,0,0,0,0
1290,HRIR,6801,"Strategy, Execution and Ethics",32,32,27,5,0,0,0,0,0,0,0
1291,HSCI,1555,UMN Cabinet of Curiosities,17,17,9,7,1,0,0,0,0,0,0
1292,HSCI,1714,Stone to Steam Engines,96,101,39,30,4,1,16,0,1,5,5
1293,HSCI,1715,Mdrn Tech: Waterwheels to Web,108,115,34,53,12,1,7,0,0,1,7
1294,HSCI,1814,Hist Sci to Newton,63,64,21,30,3,1,6,0,0,2,1
1295,HSCI,1955,Einstein's Universe,20,22,19,1,0,0,0,0,0,0,2
1296,HSCI,3211,History of Biology,20,21,11,8,0,0,1,0,0,0,1
1297,HSCI,3244,Nature's History,73,74,40,24,4,0,1,0,0,4,1
1298,HSCI,3401,Ethics in Science/Technology,56,56,37,12,2,0,4,0,0,1,0
1299,HSCI,3715,Mdrn Tech: Waterwheels to Web,11,12,3,6,1,0,0,0,0,1,1
1300,HSCI,4321,Hist of Computing,18,18,9,9,0,0,0,0,0,0,0
1301,HSEM,2043H,"Corporate Advocacy, Engagement",16,16,15,1,0,0,0,0,0,0,0
1302,HSEM,2624H,Survey: Human Predicament,21,22,21,0,0,0,0,0,0,0,1
1303,HSEM,2719V,Incarceration and Health,21,22,17,2,2,0,0,0,0,0,1
1304,HSEM,2722H,Human Disease & Environment,11,11,10,1,0,0,0,0,0,0,0
1305,HSEM,2801H,Think Like a Lawyer,25,25,24,0,1,0,0,0,0,0,0
1306,HSEM,3075H,Humans & Rights-Historical,15,15,14,1,0,0,0,0,0,0,0
1307,HSEM,3076V,Children and Cinema,14,14,12,2,0,0,0,0,0,0,0
1308,HSEM,3511H,Applied Democracy,17,17,15,2,0,0,0,0,0,0,0
1309,HSEM,3715H,Medical Ethics in Research,18,18,13,5,0,0,0,0,0,0,0
1310,HSEM,3953H,History and Science of Eating,28,28,24,2,2,0,0,0,0,0,0
1311,HSG,3462,Housing & Community Dev.,12,13,12,0,0,0,0,0,0,0,1
1312,HSM,3051,Career Skills in Health Srvcs,57,59,47,5,3,0,0,0,0,2,2
1313,HSM,3521,Health Care Delivery Systems,170,171,135,24,8,3,0,0,0,0,1
1314,HSM,4301,HC Quality Patient Safety,49,49,42,4,0,1,0,0,0,2,0
1315,HSM,4531,HR in Health Care Settings,120,128,82,24,8,2,0,0,0,4,8
1316,HSM,4541,Health Care Finance,74,80,34,28,12,0,0,0,0,0,6
1317,HSM,4561W,Health Care Admin & Mgmt,59,61,43,11,2,1,0,0,0,2,2
1318,HSM,4591,Health Care Law and Ethics,32,33,27,2,2,1,0,0,0,0,1
1319,HSM,4861,HSM Capstone,58,58,54,4,0,0,0,0,0,0,0
1320,HSPH,8006,Digital Methods/HerStu&PubHist,10,11,10,0,0,0,0,0,0,0,1
1321,IBH,6011,Found. Differential Diagnosis,13,13,12,1,0,0,0,0,0,0,0
1322,IBH,6101,Family Dynamics and Therapy,13,14,10,3,0,0,0,0,0,0,1
1323,IBH,6111,Research & Evaluation Methods,13,13,10,2,1,0,0,0,0,0,0
1324,IBH,6910,Topics in IBH,11,13,10,1,0,0,0,0,0,0,2
1325,IBUS,3002,Acct 3001: International,30,30,13,17,0,0,0,0,0,0,0
1326,IBUS,3080,Sustainability and CSR,30,30,20,10,0,0,0,0,0,0,0
1327,IBUS,4050,Mgmt of Innovation & Change,23,23,9,13,1,0,0,0,0,0,0
1328,IBUS,6401,Business in Argentina/Chile,20,21,20,0,0,0,0,0,0,0,1
1329,ID,2201,CLA Career Readiness,71,73,57,2,2,1,9,0,0,0,2
1330,ID,3101,Major and Career Exploration,44,46,29,7,4,0,1,0,2,1,2
1331,ID,3201,Career Plan,114,118,63,21,14,3,9,0,2,2,4
1332,ID,3208,Internship Reflection,13,13,11,1,0,0,0,0,0,1,0
1333,IDES,1601,ID Studio I,16,18,2,13,1,0,0,0,0,0,2
1334,IDES,2603,ID Studio III,24,25,6,14,4,0,0,0,0,0,1
1335,IDES,2613,"Structures, Systems, Safety",28,28,17,11,0,0,0,0,0,0,0
1336,IDES,3161,Int & Furn to 1750,37,38,1,18,15,3,0,0,0,0,1
1337,IDES,3606,ID Studio VI,17,17,4,7,6,0,0,0,0,0,0
1338,IDES,3612,Lighting Design,33,33,3,29,1,0,0,0,0,0,0
1339,IDES,3614,ID Ethics & Pro Pr,27,27,4,22,0,0,0,0,0,1,0
1340,IDES,3622,Computer Applications II,30,30,10,17,2,0,0,0,0,1,0
1341,IDES,4607,ID Studio VII,22,22,14,8,0,0,0,0,0,0,0
1342,IDES,4615W,ID Research,22,22,8,14,0,0,0,0,0,0,0
1343,IDSC,3001,Intro to Info Tech in Business,504,510,146,311,45,2,0,0,0,0,6
1344,IDSC,3001H,"Honors: IS Bus Proc, Mgmt",24,24,22,2,0,0,0,0,0,0,0
1345,IDSC,3101,Introduction to Programming,84,89,36,28,18,0,0,0,0,2,5
1346,IDSC,3102,Intermediate Programming,72,76,34,24,12,0,0,0,0,2,4
1347,IDSC,3103,Data Modeling,82,86,34,36,10,1,0,0,0,1,4
1348,IDSC,3104,Enterprise Systems,138,139,68,68,1,0,0,0,0,1,1
1349,IDSC,3202,Analysis & Modeling,116,119,20,87,9,0,0,0,0,0,3
1350,IDSC,4110,Data Engineering Bus Analytics,92,95,61,29,0,1,0,0,0,1,3
1351,IDSC,4204W,Strat Info Tech Management,96,96,50,45,1,0,0,0,0,0,0
1352,IDSC,4210,Interact Data Vis for Bus Anyl,72,73,27,39,2,1,0,0,0,3,1
1353,IDSC,4301,MIS in Action: Capstone Course,45,45,31,14,0,0,0,0,0,0,0
1354,IDSC,4401,Information Security,29,29,14,15,0,0,0,0,0,0,0
1355,IDSC,4411,IT Governance and Assurance,52,53,29,21,1,0,0,0,0,1,1
1356,IDSC,4441,Electronic Commerce,28,29,14,14,0,0,0,0,0,0,1
1357,IDSC,4455,Web 2.0: Bus. of Social Media,36,36,12,19,4,1,0,0,0,0,0
1358,IDSC,4490,Info Systems Special Topics,34,34,20,14,0,0,0,0,0,0,0
1359,IDSC,6040,Info Tech Mgmt,31,31,17,14,0,0,0,0,0,0,0
1360,IDSC,6050,Info Tech & Solutions,40,40,32,7,1,0,0,0,0,0,0
1361,IDSC,6455,Web 2.0: Bus. of Social Media,18,18,17,1,0,0,0,0,0,0,0
1362,IDSC,6490,Advanced Topics in MIS,12,13,4,6,1,0,0,0,0,1,1
1363,IE,1101,Found of Ind and Sys Engr,91,93,58,25,7,0,0,0,0,1,2
1364,IE,2021,Engineering Economics,90,93,31,33,21,3,0,0,0,2,3
1365,IE,3011,Optimization I,75,76,22,33,20,0,0,0,0,0,1
1366,IE,3521,Stat Qual & Rel,120,122,35,67,17,1,0,0,0,0,2
1367,IE,3553,Simulation,66,66,39,24,3,0,0,0,0,0,0
1368,IE,4511,Human Factors,62,62,32,28,2,0,0,0,0,0,0
1369,IE,4541W,Project Management,61,61,22,36,3,0,0,0,0,0,0
1370,IE,5080,Topics in Indust. Engineering,33,33,24,7,1,0,1,0,0,0,0
1371,IE,5441,Financial Decision Making,16,16,3,12,1,0,0,0,0,0,0
1372,IE,5511,Human Fact Work Ana,13,13,9,3,1,0,0,0,0,0,0
1373,IE,5513,Engr Safety,27,27,9,15,3,0,0,0,0,0,0
1374,IE,5531,Eng Optimization I,23,24,14,8,1,0,0,0,0,0,1
1375,IE,5532,Stochastic Models,11,11,6,4,1,0,0,0,0,0,0
1376,IE,5541,Project Management,46,47,21,22,3,0,0,0,0,0,1
1377,IE,8521,Optimization,18,19,10,8,0,0,0,0,0,0,1
1378,INET,1001,SurveyOf InformationTechnology,17,18,16,1,0,0,0,0,0,0,1
1379,INET,3101,C Programming: Language&Apps,51,53,23,19,1,2,0,0,0,6,2
1380,INET,3102,Web Infrastructure,24,24,19,2,2,0,0,0,0,1,0
1381,INET,4001,Foundations Operating Systems,35,44,6,10,12,5,0,0,0,2,9
1382,INET,4002,Foundations of Networking,17,18,7,9,1,0,0,0,0,0,1
1383,INET,4007,Security II: Cyber Security,18,18,17,1,0,0,0,0,0,0,0
1384,INET,4011,Networking I: Network Admin,20,23,16,3,1,0,0,0,0,0,3
1385,INET,4031,Introduction to Systems,32,32,24,6,1,0,0,0,0,1,0
1386,INET,4032,Systems I: Storage,21,21,12,7,2,0,0,0,0,0,0
1387,INET,4051,IT Infrastructure Operations,16,17,9,7,0,0,0,0,0,0,1
1388,INET,4061,Data Science I: Fundamentals,29,36,16,9,2,2,0,0,0,0,7
1389,INET,4082W,ITI Projects and Processes,32,32,22,10,0,0,0,0,0,0,0
1390,INET,4121,DevOps II: Dev Strategies,11,11,3,6,2,0,0,0,0,0,0
1391,INET,4153,Intro Security: Policy & Reg,36,36,4,26,5,1,0,0,0,0,0
1392,INET,4707,Introduction to Databases,20,20,7,8,4,1,0,0,0,0,0
1393,INMD,6802,Science of Medical Practice,177,177,0,0,0,0,0,173,4,0,0
1394,INMD,6806,ECM Part 3B,352,352,0,0,0,0,0,346,6,0,0
1395,INMD,6808,HHD - C & R,175,175,0,0,0,0,0,172,3,0,0
1396,INMD,6811,HHD - GI & H,177,177,0,0,0,0,0,175,2,0,0
1397,INMD,6820,Med Gross Anatomy & Embryology,179,179,0,0,0,0,0,174,5,0,0
1398,INMD,6821,Human Histology,178,178,0,0,0,0,0,174,4,0,0
1399,INS,4100,Corp Risk Mgmt,39,40,21,14,4,0,0,0,0,0,1
1400,INS,4101,Employee Benefits,35,35,18,13,0,1,0,0,0,3,0
1401,INS,4200,Theory and Practice,21,22,9,11,1,0,0,0,0,0,1
1402,ITAL,1001,Beginning Italian I,70,79,25,26,14,2,1,0,0,2,9
1403,ITAL,1002,Beginning Italian II,19,22,6,9,3,0,0,0,1,0,3
1404,ITAL,1003,Intermediate Italian I,26,28,8,9,3,0,6,0,0,0,2
1405,ITAL,1004,Intermediate Italian II,18,20,7,6,2,0,3,0,0,0,2
1406,ITAL,1837,Imagining Italy Through Film,37,40,21,10,1,0,5,0,0,0,3
1407,JOUR,1001,Media in a Changing World,526,539,229,213,52,11,6,0,3,12,13
1408,JOUR,1001H,Media in a Changing World,26,26,24,1,1,0,0,0,0,0,0
1409,JOUR,1501,Digital Games and Society,336,340,252,49,8,4,19,0,1,3,4
1410,JOUR,1911,Symbolic Meanings of Money,17,18,6,7,2,2,0,0,0,0,1
1411,JOUR,3004,Info for Mass Communication,166,170,93,59,11,2,0,0,0,1,4
1412,JOUR,3005,Mass Media Effects,85,88,49,17,12,1,0,0,0,6,3
1413,JOUR,3006,Visual Communication,101,104,71,19,4,1,3,0,0,3,3
1414,JOUR,3007,Media in American Hist & Law,39,42,17,15,5,1,0,0,0,1,3
1415,JOUR,3101W,News Reporting and Writing,56,58,34,15,7,0,0,0,0,0,2
1416,JOUR,3102,Multimedia Prod & Storytelling,51,51,30,18,3,0,0,0,0,0,0
1417,JOUR,3103,Interactive & Data Journalism,20,20,13,7,0,0,0,0,0,0,0
1418,JOUR,3121,Intermediate News Reporting,19,19,5,9,3,0,0,0,0,2,0
1419,JOUR,3173W,Magazine & Feature Writing,20,20,12,7,0,1,0,0,0,0,0
1420,JOUR,3201,Principles of Strategic Comm,114,116,42,69,3,0,0,0,0,0,2
1421,JOUR,3241W,Adv Strategy and Creative Dev,40,40,25,15,0,0,0,0,0,0,0
1422,JOUR,3253,Account Planning,47,47,37,10,0,0,0,0,0,0,0
1423,JOUR,3261,Media Planning,46,47,26,15,4,0,0,0,0,1,1
1424,JOUR,3275,Digital Strategy in Strat Comm,59,59,50,9,0,0,0,0,0,0,0
1425,JOUR,3279W,Prof Writing for Strat Comm,76,77,52,21,2,1,0,0,0,0,1
1426,JOUR,3321,Media Design,57,57,44,11,1,0,0,0,0,1,0
1427,JOUR,3451,TV/Radio/Digital News Reportg,15,15,5,7,2,1,0,0,0,0,0
1428,JOUR,3551,Business of Digital Media,43,43,38,5,0,0,0,0,0,0,0
1429,JOUR,3745,Mass Media and Popular Culture,136,140,84,35,6,3,3,0,0,5,4
1430,JOUR,3751,Digital Media and Culture,92,96,76,13,1,0,2,0,0,0,4
1431,JOUR,3757,Health Communication Strategy,17,17,11,5,0,0,0,0,0,1,0
1432,JOUR,3771,Media Ethics,44,47,18,20,5,1,0,0,0,0,3
1433,JOUR,3776,Mass Communication Law,45,47,20,16,7,2,0,0,0,0,2
1434,JOUR,3796,Media and Politics,46,46,20,22,2,0,0,0,0,2,0
1435,JOUR,3991,Spec Topic Mass Comm: Context,33,33,28,1,0,1,0,0,0,3,0
1436,JOUR,4171,Covering the Arts,20,20,5,14,1,0,0,0,0,0,0
1437,JOUR,4242,Advertising Portfolio Developt,20,20,11,8,0,0,0,0,0,1,0
1438,JOUR,4243,Digital Content for Brand Comm,19,20,18,0,1,0,0,0,0,0,1
1439,JOUR,4251,Psychology of Advertising,83,84,63,13,3,2,0,0,0,2,1
1440,JOUR,4259,Strat Comm Case Analysis,27,27,13,10,4,0,0,0,0,0,0
1441,JOUR,4262,Management for Strat Comm,47,47,38,9,0,0,0,0,0,0,0
1442,JOUR,4263,Strategic Comm Campaigns,37,38,32,5,0,0,0,0,0,0,1
1443,JOUR,4274W,Adv in Society,21,21,15,5,0,0,0,0,0,1,0
1444,JOUR,4302,Photojournalism,18,19,11,3,4,0,0,0,0,0,1
1445,JOUR,4451,Adv Multimedia Storytelling,12,12,8,3,1,0,0,0,0,0,0
1446,JOUR,4733H,Honors Thesis Seminar,13,13,12,1,0,0,0,0,0,0,0
1447,JOUR,4990,Spec Topics in Mass Comm: Prof,19,19,12,6,1,0,0,0,0,0,0
1448,JOUR,4992,Field Based Practicum,19,19,16,3,0,0,0,0,0,0,0
1449,JOUR,5501,Comm/Publ Opinion/Social Media,65,66,28,33,1,3,0,0,0,0,1
1450,JOUR,5541,Mass Comm & Public Health,19,19,9,7,1,1,0,0,0,1,0
1451,JOUR,8201,Commun Strategy Factors,19,19,17,2,0,0,0,0,0,0,0
1452,JPN,1011,Beginning Japanese I,203,214,100,48,18,6,23,0,1,7,11
1453,JPN,3021,Intermed Japanese I,113,118,49,31,19,3,6,0,1,4,5
1454,JPN,3031,Third Year Japanese I,41,43,20,14,3,2,1,0,0,1,2
1455,JPN,4041,Advanced Japanese I,11,12,6,2,1,0,2,0,0,0,1
1456,JWST,1034,Intro Jewish History & Culture,14,14,6,7,1,0,0,0,0,0,0
1457,JWST,1201,Bible: Context,13,14,3,4,2,2,2,0,0,0,1
1458,KIN,1050,Beg. Military Fitness Training,33,34,31,0,2,0,0,0,0,0,1
1459,KIN,1871,"Survey of Kin, Rec, and Sport",172,174,74,61,23,9,0,0,0,5,2
1460,KIN,3027,Human Anatomy for Kin Students,87,95,18,35,25,7,0,0,0,2,8
1461,KIN,3112,Introduction to Biomechanics,82,85,19,33,25,1,0,0,0,4,3
1462,KIN,3114,Prev/Care: Athletic Injuries,46,50,38,8,0,0,0,0,0,0,4
1463,KIN,3126W,Sport & Exercise Psychology,79,89,10,37,30,1,0,0,0,1,10
1464,KIN,3131W,Hist/Phil of Sport,96,96,84,6,2,0,0,0,0,4,0
1465,KIN,3179,Track & Field Coaching Theory,15,15,9,6,0,0,0,0,0,0,0
1466,KIN,3327,Teaching PE in Elem School,44,44,35,8,0,0,0,0,0,1,0
1467,KIN,3385,Human Physiology,57,59,16,23,13,3,0,0,0,2,2
1468,KIN,3982,Research Methods in KIN,67,69,42,21,2,2,0,0,0,0,2
1469,KIN,4133,Perceptual-Motor Contr Learn,10,11,5,3,2,0,0,0,0,0,1
1470,KIN,4134,The Aging Motor System,17,18,8,8,1,0,0,0,0,0,1
1471,KIN,4385,Exercise Physiology,86,89,9,32,38,6,0,0,0,1,3
1472,KIN,4641,Training Theory I,29,29,18,8,3,0,0,0,0,0,0
1473,KIN,5104,Phys Act Pers Dis,47,48,29,16,2,0,0,0,0,0,1
1474,KIN,5122,Appl. Ex. Physiol.,12,13,11,1,0,0,0,0,0,0,1
1475,KIN,5136,Psych of Coaching,24,24,17,5,0,1,0,0,0,1,0
1476,KIN,5141,Nutrition & Exerc. for Health,14,18,5,8,0,0,0,0,0,1,4
1477,KIN,5142,Applied Nutrition for Sport,25,25,10,12,2,1,0,0,0,0,0
1478,KIN,5181,Understanding Kin Research,29,29,22,6,1,0,0,0,0,0,0
1479,KIN,5202,Current Issues in Health,22,23,20,1,0,0,0,0,0,1,1
1480,KIN,5441,Applied Sport Science Research,14,14,13,1,0,0,0,0,0,0,0
1481,KIN,5511,Sport and Gender,15,15,9,6,0,0,0,0,0,0,0
1482,KIN,5801,Legal Aspects of Sport/Rec,21,21,11,9,1,0,0,0,0,0,0
1483,KIN,5981,Rsrch Mthdlgy Kin & Sprt Mgmt,11,11,10,1,0,0,0,0,0,0,0
1484,KOR,1011,Beginning Korean I,134,141,77,30,9,2,12,0,0,4,7
1485,KOR,3021,Intermediate Korean I,74,78,51,14,5,1,2,0,0,1,4
1486,KOR,3031,Third Year Korean I,17,17,14,3,0,0,0,0,0,0,0
1487,LA,1001,Sustainability By Design,30,32,20,6,2,0,0,0,0,2,2
1488,LA,1201,Learning Landscape,178,179,145,17,9,4,0,0,0,3,1
1489,LA,1301,Intro LArch Drwng,57,58,27,20,8,2,0,0,0,0,1
1490,LA,2301,Advanced Representation,15,17,13,1,1,0,0,0,0,0,2
1491,LA,3001,Understanding Landscape Space,30,31,17,12,1,0,0,0,0,0,1
1492,LA,3003,Climate Change Adaptation,47,48,38,5,1,0,0,0,0,3,1
1493,LA,3413,Intro LA History,93,102,16,50,19,5,0,0,0,3,9
1494,LA,3571,Site Systems,10,10,5,2,2,1,0,0,0,0,0
1495,LA,5131,Geospatial Analysis and Design,12,12,10,2,0,0,0,0,0,0,0
1496,LA,5201,Landscape Spaces,34,34,30,4,0,0,0,0,0,0,0
1497,LA,5413,Intro LA History,17,17,16,1,0,0,0,0,0,0,0
1498,LA,5576,Restoration Project Planning,11,11,8,3,0,0,0,0,0,0,0
1499,LA,5771,Landscape Systems I,18,18,16,2,0,0,0,0,0,0,0
1500,LA,8201,Land & Dwelling,11,11,2,5,3,1,0,0,0,0,0
1501,LA,8206,Urban Options Studio,24,24,15,9,0,0,0,0,0,0,0
1502,LA,8301,Research Iss & Meth,16,16,10,6,0,0,0,0,0,0,0
1503,LA,8554,Project Programming,17,17,8,7,2,0,0,0,0,0,0
1504,LA,8773,Landscape Technology III,18,18,12,6,0,0,0,0,0,0,0
1505,LA,8774,Landscape Systems IV,17,17,10,6,1,0,0,0,0,0,0
1506,LAAS,5311,Soil Chemistry and Mineralogy,15,15,14,1,0,0,0,0,0,0,0
1507,LASK,1101,Academic Refresher,15,15,0,0,0,0,12,0,3,0,0
1508,LASK,1102,Academic Success,13,15,0,0,0,0,13,0,0,0,2
1509,LAT,3003,Intermediate Latin Prose,20,21,9,7,1,0,3,0,0,0,1
1510,LAW,3000,Introduction to American Law,138,144,74,62,2,0,0,0,0,0,6
1511,LAW,5001,Intro to American Legal System,10,10,8,2,0,0,0,0,0,0,0
1512,LAW,5062,Energy Law,17,17,9,8,0,0,0,0,0,0,0
1513,LAW,5224,Patents,12,12,3,7,1,0,0,0,0,1,0
1514,LAW,5231,Patent Prosecution Practice I,20,20,10,6,4,0,0,0,0,0,0
1515,LAW,5243,Patent Research & Writing,11,11,3,7,1,0,0,0,0,0,0
1516,LAW,5250,Patent Portfolio Management,28,28,20,8,0,0,0,0,0,0,0
1517,LAW,6001,Contracts,242,243,82,145,13,0,0,0,0,2,1
1518,LAW,6005,Torts,226,227,86,126,14,0,0,0,0,0,1
1519,LAW,6006,Civil Procedure,229,230,87,134,8,0,0,0,0,0,1
1520,LAW,6007,Constitutional Law,228,229,84,129,14,1,0,0,0,0,1
1521,LAW,6020,LL.M. Intro to American Law,48,48,9,36,3,0,0,0,0,0,0
1522,LAW,6021,LL.M. Legal Writing & Skills I,10,10,7,3,0,0,0,0,0,0,0
1523,LAW,6023,LL.M. Contract Drafting,13,13,7,6,0,0,0,0,0,0,0
1524,LAW,6039,Great Cases,29,29,10,19,0,0,0,0,0,0,0
1525,LAW,6051,Business Associations/Corps,132,133,44,87,1,0,0,0,0,0,1
1526,LAW,6062,Energy Law,11,11,6,5,0,0,0,0,0,0,0
1527,LAW,6071,International Law,11,12,9,2,0,0,0,0,0,0,1
1528,LAW,6078,Legislation and Regulation,58,58,20,38,0,0,0,0,0,0,0
1529,LAW,6083,First Amendment,41,42,16,25,0,0,0,0,0,0,1
1530,LAW,6085,Criminal Procedure,60,60,24,34,2,0,0,0,0,0,0
1531,LAW,6100,Taxation I,47,47,19,27,1,0,0,0,0,0,0
1532,LAW,6102,Mergers and Acquisitions,30,31,13,17,0,0,0,0,0,0,1
1533,LAW,6106,Federal Tax Procedure,19,19,8,11,0,0,0,0,0,0,0
1534,LAW,6109,Creditors Rem/Secured Trans,13,15,4,9,0,0,0,0,0,0,2
1535,LAW,6115,Civil Lit: Case Dvlpmt & Disc,12,12,7,5,0,0,0,0,0,0,0
1536,LAW,6153,Wills and Trusts,23,23,10,12,1,0,0,0,0,0,0
1537,LAW,6159,Education Law and Policy,10,10,9,0,1,0,0,0,0,0,0
1538,LAW,6201,Land Use Planning,21,21,10,10,0,0,1,0,0,0,0
1539,LAW,6208,Local Government Law,11,11,5,6,0,0,0,0,0,0,0
1540,LAW,6213,Real Estate Transactions,23,25,11,11,1,0,0,0,0,0,2
1541,LAW,6214,Insurance Law,22,22,14,5,3,0,0,0,0,0,0
1542,LAW,6215,Environmental Law,13,14,6,7,0,0,0,0,0,0,1
1543,LAW,6216,EU Law,12,12,8,3,1,0,0,0,0,0,0
1544,LAW,6219,Evidence,111,112,41,63,6,0,0,1,0,0,1
1545,LAW,6223,Poverty Law II,30,30,20,10,0,0,0,0,0,0,0
1546,LAW,6224,Patents,21,21,11,9,1,0,0,0,0,0,0
1547,LAW,6231,Patent Prosecution Practice I,20,20,8,12,0,0,0,0,0,0,0
1548,LAW,6245,"Interview, Couns & Negotiating",10,10,5,5,0,0,0,0,0,0,0
1549,LAW,6249,Evidence Drafting,27,27,13,14,0,0,0,0,0,0,0
1550,LAW,6402,Food & Drug Law,18,18,13,5,0,0,0,0,0,0,0
1551,LAW,6604,Family Law,20,21,10,10,0,0,0,0,0,0,1
1552,LAW,6605,Health Law,29,30,13,15,1,0,0,0,0,0,1
1553,LAW,6613,Copyright,19,19,8,10,1,0,0,0,0,0,0
1554,LAW,6618,Trial Practice,45,45,24,21,0,0,0,0,0,0,0
1555,LAW,6627,International Tax,24,24,8,12,4,0,0,0,0,0,0
1556,LAW,6650,Advanced Administrative Law,14,14,7,7,0,0,0,0,0,0,0
1557,LAW,6662,PR - Business,79,80,30,49,0,0,0,0,0,0,1
1558,LAW,6667,PR - Legal Malpractice,20,20,6,14,0,0,0,0,0,0,0
1559,LAW,6718,Immigration and Criminal Law,17,17,9,8,0,0,0,0,0,0,0
1560,LAW,6831,"Law, Race & Social Psychology",11,12,8,2,0,1,0,0,0,0,1
1561,LAW,6834,Federal Habeas Corpus,34,34,16,16,0,0,0,0,0,2,0
1562,LAW,6837,Contract Drafting,55,55,32,23,0,0,0,0,0,0,0
1563,LAW,6851,Practice-Ready Legal Research,20,20,11,9,0,0,0,0,0,0,0
1564,LAW,6853,"Law, Biomedicine & Bioethics",15,15,7,6,1,1,0,0,0,0,0
1565,LAW,6858,Principles of Corp Governance,10,10,8,2,0,0,0,0,0,0,0
1566,LAW,6859,Conflict Resolution,12,12,6,6,0,0,0,0,0,0,0
1567,LAW,6871,Visual Advocacy,42,42,18,24,0,0,0,0,0,0,0
1568,LAW,6872,Immigration Law,40,42,12,24,4,0,0,0,0,0,2
1569,LAW,6886,International Human Rights Law,44,48,16,22,4,1,0,0,0,1,4
1570,LAW,6896,Law & Artificial Intelligence,15,15,14,1,0,0,0,0,0,0,0
1571,LAW,6911,Int'l Commercial Arbitration,16,16,10,6,0,0,0,0,0,0,0
1572,LEAD,1961W,Personal Leadership in the U,726,737,566,133,22,0,0,0,0,5,11
1573,LEAD,3961,"Ldership, You & Your Community",107,107,91,15,1,0,0,0,0,0,0
1574,LEAD,3971,Ldrship Minor Field Experience,69,71,44,20,5,0,0,0,0,0,2
1575,LEAD,4961W,Leadership-Global Citizenship,94,97,72,13,9,0,0,0,0,0,3
1576,LING,1912,Invented Languages,17,18,13,3,0,0,1,0,0,0,1
1577,LING,3001,Introduction to Linguistics,80,86,48,19,3,2,5,0,1,2,6
1578,LING,3101W,Languages of World,27,30,17,7,2,0,0,0,0,1,3
1579,LING,4201,Syntax I,27,28,7,11,6,1,0,0,0,2,1
1580,LING,4202,Syntax II,17,22,12,4,1,0,0,0,0,0,5
1581,LING,5105,Field Methods I,15,15,9,3,1,1,0,0,0,1,0
1582,LING,5205,Semantics,32,36,22,5,4,0,0,0,0,1,4
1583,MATH,1001,Excursions in Math,49,54,6,19,16,0,5,0,1,2,5
1584,MATH,1031,College Algebra & Probability,198,214,43,68,62,6,9,0,1,9,16
1585,MATH,1042,Math of Design,35,35,17,10,5,2,1,0,0,0,0
1586,MATH,1051,Precalculus I,83,89,17,33,29,1,0,0,0,3,6
1587,MATH,1111,Precalculus Physical Concepts,118,120,56,38,22,0,0,0,0,2,2
1588,MATH,1142,Short Calculus,360,407,90,124,131,2,1,0,1,11,47
1589,MATH,1151,Precalculus II,115,118,35,46,19,8,2,0,0,5,3
1590,MATH,1161,Intro to Statistics,267,269,81,114,49,13,0,0,0,10,2
1591,MATH,1171,Calculus I,13,13,5,8,0,0,0,0,0,0,0
1592,MATH,1271,Calculus I,593,742,122,201,197,21,1,0,0,51,149
1593,MATH,1272,Calculus II,175,220,40,43,59,10,0,0,1,22,45
1594,MATH,1371,CSE Calc I,312,324,66,126,97,15,0,0,0,8,12
1595,MATH,1372,CSE Calc II,275,288,47,64,127,9,0,0,0,28,13
1596,MATH,1471,UMTYMP Calculus IA,123,128,69,54,0,0,0,0,0,0,5
1597,MATH,1473,UMTYMP Calculus IIA,119,120,70,49,0,0,0,0,0,0,1
1598,MATH,1571H,Honors Calc I,26,27,8,10,7,1,0,0,0,0,1
1599,MATH,1572H,Honors Calculus II,35,36,13,16,6,0,0,0,0,0,1
1600,MATH,2243,Lin Alg & Diff Eqs,296,312,103,86,71,13,1,0,0,22,16
1601,MATH,2263,Multivariable Calc,59,64,21,18,13,2,1,0,0,4,5
